,uniq_id,product_name,product_category_tree,image,description,brand,product_specifications,retail_price_log2,category_1,product_name_tokens,product_category_tree_tokens,description_tokens,brand_tokens,product_specifications_tokens,product_name_stemmed,product_category_tree_stemmed,description_stemmed,brand_stemmed,product_specifications_stemmed,product_name_lemma,product_category_tree_lemma,description_lemma,brand_lemma,product_specifications_lemma,category_encode
0,55b85ea15a1536d46b7190ad6fff8ce7,Elegance Polyester Multicolor Abstract Eyelet Door Curtain,"[""Home Furnishing >> Curtains & Accessories >> Curtains >> Elegance Polyester Multicolor Abstract Eyelet Do...""]",55b85ea15a1536d46b7190ad6fff8ce7.jpg,"Key Features of Elegance Polyester Multicolor Abstract Eyelet Door Curtain Floral Curtain,Elegance Polyester Multicolor Abstract Eyelet Door Curtain (213 cm in Height, Pack of 2) Price: Rs. 899 This curtain enhances the look of the interiors.This curtain is made from 100% high quality polyester fabric.It features an eyelet style stitch with Metal Ring.It makes the room environment romantic and loving.This curtain is ant- wrinkle and anti shrinkage and have elegant apparance.Give your home a bright and modernistic appeal with these designs. The surreal attention is sure to steal hearts. These contemporary eyelet and valance curtains slide smoothly so when you draw them apart first thing in the morning to welcome the bright sun rays you want to wish good morning to the whole world and when you draw them close in the evening, you create the most special moments of joyous beauty given by the soothing prints. Bring home the elegant curtain that softly filters light in your room so that you get the right amount of sunlight.,Specifications of Elegance Polyester Multicolor Abstract Eyelet Door Curtain (213 cm in Height, Pack of 2) General Brand Elegance Designed For Door Type Eyelet Model Name Abstract Polyester Door Curtain Set Of 2 Model ID Duster25 Color Multicolor Dimensions Length 213 cm In the Box Number of Contents in Sales Package Pack of 2 Sales Package 2 Curtains Body & Design Material Polyester",Elegance,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Elegance""}, {""key""=>""Designed For"", ""value""=>""Door""}, {""key""=>""Type"", ""value""=>""Eyelet""}, {""key""=>""Model Name"", ""value""=>""Abstract Polyester Door Curtain Set Of 2""}, {""key""=>""Model ID"", ""value""=>""Duster25""}, {""key""=>""Color"", ""value""=>""Multicolor""}, {""key""=>""Length"", ""value""=>""213 cm""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 2""}, {""key""=>""Sales Package"", ""value""=>""2 Curtains""}, {""key""=>""Material"", ""value""=>""Polyester""}]}",10.891024190149498,Home Furnishing,"['elegance', 'polyester', 'multicolor', 'eyelet', 'door', 'curtain']","['home', 'curtains', 'accessories', 'curtains', 'elegance', 'polyester', 'multicolor', 'eyelet']","['features', 'elegance', 'polyester', 'multicolor', 'eyelet', 'door', 'curtain', 'curtain', 'elegance', 'polyester', 'multicolor', 'eyelet', 'door', 'curtain', 'height', 'pack', 'price', 'curtain', 'interiors', 'quality', 'polyester', 'fabric', 'eyelet', 'style', 'stitch', 'metal', 'ring', 'room', 'environment', 'curtain', 'ant', 'wrinkle', 'shrinkage', 'home', 'appeal', 'attention', 'hearts', 'eyelet', 'valance', 'curtains', 'thing', 'morning', 'sun', 'rays', 'morning', 'world', 'evening', 'moments', 'beauty', 'prints', 'home', 'curtain', 'room', 'sunlight', 'specifications', 'elegance', 'polyester', 'multicolor', 'eyelet', 'door', 'curtain', 'height', 'pack', 'brand', 'elegance', 'door', 'type', 'eyelet', 'model', 'polyester', 'door', 'curtain', 'set', 'model', 'd', 'duster', 'color', 'multicolor', 'dimensions', 'length', 'box', 'number', 'contents', 'sales', 'package', 'pack', 'sales', 'package', 'curtains', 'body', 'design', 'material', 'polyester']",['elegance'],"['elegance', 'door', 'eyelet', 'polyester', 'door', 'curtain', 'duster', 'multicolor', 'pack', 'curtains', 'polyester']","['eleg', 'polyest', 'multicolor', 'eyelet', 'door', 'curtain']","['home', 'curtain', 'accessori', 'curtain', 'eleg', 'polyest', 'multicolor', 'eyelet']","['featur', 'eleg', 'polyest', 'multicolor', 'eyelet', 'door', 'curtain', 'curtain', 'eleg', 'polyest', 'multicolor', 'eyelet', 'door', 'curtain', 'height', 'pack', 'price', 'curtain', 'interior', 'qualiti', 'polyest', 'fabric', 'eyelet', 'style', 'stitch', 'metal', 'ring', 'room', 'environ', 'curtain', 'ant', 'wrinkl', 'shrinkag', 'home', 'appeal', 'attent', 'heart', 'eyelet', 'valanc', 'curtain', 'thing', 'morn', 'sun', 'ray', 'morn', 'world', 'even', 'moment', 'beauti', 'print', 'home', 'curtain', 'room', 'sunlight', 'specif', 'eleg', 'polyest', 'multicolor', 'eyelet', 'door', 'curtain', 'height', 'pack', 'brand', 'eleg', 'door', 'type', 'eyelet', 'model', 'polyest', 'door', 'curtain', 'set', 'model', 'd', 'duster', 'color', 'multicolor', 'dimens', 'length', 'box', 'number', 'content', 'sale', 'packag', 'pack', 'sale', 'packag', 'curtain', 'bodi', 'design', 'materi', 'polyest']",['eleg'],"['eleg', 'door', 'eyelet', 'polyest', 'door', 'curtain', 'duster', 'multicolor', 'pack', 'curtain', 'polyest']","['elegance', 'polyester', 'multicolor', 'eyelet', 'door', 'curtain']","['home', 'curtain', 'accessory', 'curtain', 'elegance', 'polyester', 'multicolor', 'eyelet']","['feature', 'elegance', 'polyester', 'multicolor', 'eyelet', 'door', 'curtain', 'curtain', 'elegance', 'polyester', 'multicolor', 'eyelet', 'door', 'curtain', 'height', 'pack', 'price', 'curtain', 'interior', 'quality', 'polyester', 'fabric', 'eyelet', 'style', 'stitch', 'metal', 'ring', 'room', 'environment', 'curtain', 'ant', 'wrinkle', 'shrinkage', 'home', 'appeal', 'attention', 'heart', 'eyelet', 'valance', 'curtain', 'thing', 'morning', 'sun', 'ray', 'morning', 'world', 'evening', 'moment', 'beauty', 'print', 'home', 'curtain', 'room', 'sunlight', 'specification', 'elegance', 'polyester', 'multicolor', 'eyelet', 'door', 'curtain', 'height', 'pack', 'brand', 'elegance', 'door', 'type', 'eyelet', 'model', 'polyester', 'door', 'curtain', 'set', 'model', 'd', 'duster', 'color', 'multicolor', 'dimension', 'length', 'box', 'number', 'content', 'sale', 'package', 'pack', 'sale', 'package', 'curtain', 'body', 'design', 'material', 'polyester']",['elegance'],"['elegance', 'door', 'eyelet', 'polyester', 'door', 'curtain', 'duster', 'multicolor', 'pack', 'curtain', 'polyester']",4
1,7b72c92c2f6c40268628ec5f14c6d590,Sathiyas Cotton Bath Towel,"[""Baby Care >> Baby Bath & Skin >> Baby Bath Towels >> Sathiyas Baby Bath Towels >> Sathiyas Cotton Bath Towel (3 Bath Towel, Red, Y...""]",7b72c92c2f6c40268628ec5f14c6d590.jpg,"Specifications of Sathiyas Cotton Bath Towel (3 Bath Towel, Red, Yellow, Blue) Bath Towel Features Machine Washable Yes Material Cotton Design Self Design General Brand Sathiyas Type Bath Towel GSM 500 Model Name Sathiyas cotton bath towel Ideal For Men, Women, Boys, Girls Model ID asvtwl322 Color Red, Yellow, Blue Size Mediam Dimensions Length 30 inch Width 60 inch In the Box Number of Contents in Sales Package 3 Sales Package 3 Bath Towel",Sathiyas,"{""product_specification""=>[{""key""=>""Machine Washable"", ""value""=>""Yes""}, {""key""=>""Material"", ""value""=>""Cotton""}, {""key""=>""Design"", ""value""=>""Self Design""}, {""key""=>""Brand"", ""value""=>""Sathiyas""}, {""key""=>""Type"", ""value""=>""Bath Towel""}, {""key""=>""GSM"", ""value""=>""500""}, {""key""=>""Model Name"", ""value""=>""Sathiyas cotton bath towel""}, {""key""=>""Ideal For"", ""value""=>""Men, Women, Boys, Girls""}, {""key""=>""Model ID"", ""value""=>""asvtwl322""}, {""key""=>""Color"", ""value""=>""Red, Yellow, Blue""}, {""key""=>""Size"", ""value""=>""Mediam""}, {""key""=>""Length"", ""value""=>""30 inch""}, {""key""=>""Width"", ""value""=>""60 inch""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""3""}, {""key""=>""Sales Package"", ""value""=>""3 Bath Towel""}]}",9.228818690495881,Baby Care,"['cotton', 'bath', 'towel']","['baby', 'care', 'baby', 'bath', 'skin', 'baby', 'bath', 'towels', 'baby', 'bath', 'towels', 'cotton', 'bath', 'towel', 'bath', 'towel', 'red', 'y']","['cotton', 'bath', 'towel', 'bath', 'towel', 'blue', 'bath', 'towel', 'machine', 'material', 'cotton', 'design', 'self', 'design', 'brand', 'type', 'bath', 'towel', 'gsm', 'model', 'cotton', 'bath', 'towel', 'men', 'women', 'boys', 'girls', 'model', 'd', 'color', 'size', 'dimensions', 'length', 'width', 'box', 'number', 'contents', 'sales', 'package', 'sales', 'package', 'bath', 'towel']",[],"['cotton', 'self', 'design', 'bath', 'towel', 'cotton', 'bath', 'towel', 'men', 'women', 'boys', 'girls', 'blue', 'bath', 'towel']","['cotton', 'bath', 'towel']","['babi', 'care', 'babi', 'bath', 'skin', 'babi', 'bath', 'towel', 'babi', 'bath', 'towel', 'cotton', 'bath', 'towel', 'bath', 'towel', 'red', 'y']","['cotton', 'bath', 'towel', 'bath', 'towel', 'blue', 'bath', 'towel', 'machin', 'materi', 'cotton', 'design', 'self', 'design', 'brand', 'type', 'bath', 'towel', 'gsm', 'model', 'cotton', 'bath', 'towel', 'men', 'women', 'boy', 'girl', 'model', 'd', 'color', 'size', 'dimens', 'length', 'width', 'box', 'number', 'content', 'sale', 'packag', 'sale', 'packag', 'bath', 'towel']",[],"['cotton', 'self', 'design', 'bath', 'towel', 'cotton', 'bath', 'towel', 'men', 'women', 'boy', 'girl', 'blue', 'bath', 'towel']","['cotton', 'bath', 'towel']","['baby', 'care', 'baby', 'bath', 'skin', 'baby', 'bath', 'towel', 'baby', 'bath', 'towel', 'cotton', 'bath', 'towel', 'bath', 'towel', 'red', 'y']","['cotton', 'bath', 'towel', 'bath', 'towel', 'blue', 'bath', 'towel', 'machine', 'material', 'cotton', 'design', 'self', 'design', 'brand', 'type', 'bath', 'towel', 'gsm', 'model', 'cotton', 'bath', 'towel', 'men', 'woman', 'boy', 'girl', 'model', 'd', 'color', 'size', 'dimension', 'length', 'width', 'box', 'number', 'content', 'sale', 'package', 'sale', 'package', 'bath', 'towel']",[],"['cotton', 'self', 'design', 'bath', 'towel', 'cotton', 'bath', 'towel', 'men', 'woman', 'boy', 'girl', 'blue', 'bath', 'towel']",0
2,64d5d4a258243731dc7bbb1eef49ad74,Eurospa Cotton Terry Face Towel Set,"[""Baby Care >> Baby Bath & Skin >> Baby Bath Towels >> Eurospa Baby Bath Towels >> Eurospa Cotton Terry Face Towel Set (20 PIECE FA...""]",64d5d4a258243731dc7bbb1eef49ad74.jpg,"Key Features of Eurospa Cotton Terry Face Towel Set Size: small Height: 9 inch GSM: 360,Eurospa Cotton Terry Face Towel Set (20 PIECE FACE TOWEL SET, Assorted) Price: Rs. 299 Eurospa brings to you an exclusively designed, 100% soft cotton towels of export quality. All our products have soft texture that takes care of your skin and gives you that enriched feeling you deserve. Eurospa has been exporting its bath towels to lot of renowned brands for last 10 years and is famous for its fine prints, absorbency, softness and durability. NOTE: Our product is 100% cotton, so it is susceptible to shrinkage. Product color may vary from the picture. Size may vary by ±3% WASH CARE: Wash in cold Water, Do not Iron, Do not Bleach, Flat dry, Wash before first use. SIZE- FACE TOWEL - 23 cms X 23 cms.,Specifications of Eurospa Cotton Terry Face Towel Set (20 PIECE FACE TOWEL SET, Assorted) Bath Towel Features Material Cotton Terry Design SHUVAM General Brand Eurospa GSM 360 Type Face Towel Set Model Name SHUVAM20PCFTSETASSORTED Ideal For Boys, Girls, Men, Women Model ID SHUVAM20PCFTSETASSORTED Size small Color Assorted Dimensions Weight 350 g Length 9 inch Width 9 inch In the Box Number of Contents in Sales Package 20 Sales Package 20 PIECE FACE TOWEL SET",Eurospa,"{""product_specification""=>[{""key""=>""Material"", ""value""=>""Cotton Terry""}, {""key""=>""Design"", ""value""=>""SHUVAM""}, {""key""=>""Brand"", ""value""=>""Eurospa""}, {""key""=>""GSM"", ""value""=>""360""}, {""key""=>""Type"", ""value""=>""Face Towel Set""}, {""key""=>""Model Name"", ""value""=>""SHUVAM20PCFTSETASSORTED""}, {""key""=>""Ideal For"", ""value""=>""Boys, Girls, Men, Women""}, {""key""=>""Model ID"", ""value""=>""SHUVAM20PCFTSETASSORTED""}, {""key""=>""Size"", ""value""=>""small""}, {""key""=>""Color"", ""value""=>""Assorted""}, {""key""=>""Weight"", ""value""=>""350 g""}, {""key""=>""Length"", ""value""=>""9 inch""}, {""key""=>""Width"", ""value""=>""9 inch""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""20""}, {""key""=>""Sales Package"", ""value""=>""20 PIECE FACE TOWEL SET""}]}",9.522075408671183,Baby Care,"['cotton', 'terry', 'face', 'towel']","['baby', 'care', 'baby', 'bath', 'skin', 'baby', 'bath', 'towels', 'baby', 'bath', 'towels', 'cotton', 'terry', 'face', 'towel', 'piece', 'fa']","['cotton', 'terry', 'face', 'towel', 'set', 'size', 'height', 'gsm', 'cotton', 'terry', 'face', 'towel', 'set', 'piece', 'face', 'towel', 'price', 'cotton', 'towels', 'export', 'quality', 'products', 'texture', 'care', 'skin', 'feeling', 'bath', 'towels', 'lot', 'brands', 'years', 'prints', 'absorbency', 'softness', 'durability', 'note', 'product', 'cotton', 'shrinkage', 'product', 'color', 'picture', 'size', 'wash', 'care', 'water', 'iron', 'bleach', 'wash', 'use', 'size', 'face', 'towel', 'cms', 'cms', 'specifications', 'cotton', 'terry', 'face', 'towel', 'set', 'piece', 'face', 'towel', 'bath', 'towel', 'material', 'cotton', 'terry', 'design', 'general', 'brand', 'gsm', 'type', 'face', 'towel', 'set', 'model', 'boys', 'girls', 'men', 'women', 'd', 'size', 'color', 'dimensions', 'weight', 'length', 'width', 'box', 'number', 'contents', 'sales', 'package', 'sales', 'package', 'piece', 'face', 'towel']",[],"['cotton', 'terry', 'face', 'towel', 'boys', 'girls', 'men', 'women', 'piece', 'face', 'towel']","['cotton', 'terri', 'face', 'towel']","['babi', 'care', 'babi', 'bath', 'skin', 'babi', 'bath', 'towel', 'babi', 'bath', 'towel', 'cotton', 'terri', 'face', 'towel', 'piec', 'fa']","['cotton', 'terri', 'face', 'towel', 'set', 'size', 'height', 'gsm', 'cotton', 'terri', 'face', 'towel', 'set', 'piec', 'face', 'towel', 'price', 'cotton', 'towel', 'export', 'qualiti', 'product', 'textur', 'care', 'skin', 'feel', 'bath', 'towel', 'lot', 'brand', 'year', 'print', 'absorb', 'soft', 'durabl', 'note', 'product', 'cotton', 'shrinkag', 'product', 'color', 'pictur', 'size', 'wash', 'care', 'water', 'iron', 'bleach', 'wash', 'use', 'size', 'face', 'towel', 'cms', 'cms', 'specif', 'cotton', 'terri', 'face', 'towel', 'set', 'piec', 'face', 'towel', 'bath', 'towel', 'materi', 'cotton', 'terri', 'design', 'general', 'brand', 'gsm', 'type', 'face', 'towel', 'set', 'model', 'boy', 'girl', 'men', 'women', 'd', 'size', 'color', 'dimens', 'weight', 'length', 'width', 'box', 'number', 'content', 'sale', 'packag', 'sale', 'packag', 'piec', 'face', 'towel']",[],"['cotton', 'terri', 'face', 'towel', 'boy', 'girl', 'men', 'women', 'piec', 'face', 'towel']","['cotton', 'terry', 'face', 'towel']","['baby', 'care', 'baby', 'bath', 'skin', 'baby', 'bath', 'towel', 'baby', 'bath', 'towel', 'cotton', 'terry', 'face', 'towel', 'piece', 'fa']","['cotton', 'terry', 'face', 'towel', 'set', 'size', 'height', 'gsm', 'cotton', 'terry', 'face', 'towel', 'set', 'piece', 'face', 'towel', 'price', 'cotton', 'towel', 'export', 'quality', 'product', 'texture', 'care', 'skin', 'feeling', 'bath', 'towel', 'lot', 'brand', 'year', 'print', 'absorbency', 'softness', 'durability', 'note', 'product', 'cotton', 'shrinkage', 'product', 'color', 'picture', 'size', 'wash', 'care', 'water', 'iron', 'bleach', 'wash', 'use', 'size', 'face', 'towel', 'cm', 'cm', 'specification', 'cotton', 'terry', 'face', 'towel', 'set', 'piece', 'face', 'towel', 'bath', 'towel', 'material', 'cotton', 'terry', 'design', 'general', 'brand', 'gsm', 'type', 'face', 'towel', 'set', 'model', 'boy', 'girl', 'men', 'woman', 'd', 'size', 'color', 'dimension', 'weight', 'length', 'width', 'box', 'number', 'content', 'sale', 'package', 'sale', 'package', 'piece', 'face', 'towel']",[],"['cotton', 'terry', 'face', 'towel', 'boy', 'girl', 'men', 'woman', 'piece', 'face', 'towel']",0
3,d4684dcdc759dd9cdf41504698d737d8,SANTOSH ROYAL FASHION Cotton Printed King sized Double Bedsheet,"[""Home Furnishing >> Bed Linen >> Bedsheets >> SANTOSH ROYAL FASHION Bedsheets >> SANTOSH ROYAL FASHION Cotton Printed King sized ...""]",d4684dcdc759dd9cdf41504698d737d8.jpg,"Key Features of SANTOSH ROYAL FASHION Cotton Printed King sized Double Bedsheet Royal Bedsheet Perfact for Wedding & Gifting,Specifications of SANTOSH ROYAL FASHION Cotton Printed King sized Double Bedsheet (1 Bedsheet,2 Pillow Cover, Multicolor) General Brand SANTOSH ROYAL FASHION Machine Washable Yes Type Flat Material Cotton Model Name Gold Design Royal Cotton Printed Wedding & Gifted Double Bedsheet With 2 Pillow cover Model ID goldbedi-38 Color Multicolor Size King Fabric Care Machine Wash, Do Not Bleach Dimensions Flat Sheet Width 90 inch / 230 cm Fitted Sheet Width 228 cm Pillow Cover Width 16 inch / 43 cm Pillow Cover Length 28 inch / 72 cm Fitted Sheet Depth 280 cm Fitted Sheet Length 278 cm Flat Sheet Depth 282 cm Flat Sheet Length 110 inch / 280 cm In the Box Number of Contents in Sales Package 1 Sales Package 1 Bedsheet,2 Pillow Cover",SANTOSH ROYAL FASHION,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""SANTOSH ROYAL FASHION""}, {""key""=>""Machine Washable"", ""value""=>""Yes""}, {""key""=>""Type"", ""value""=>""Flat""}, {""key""=>""Material"", ""value""=>""Cotton""}, {""key""=>""Model Name"", ""value""=>""Gold Design Royal Cotton Printed Wedding and Gifted Double Bedsheet With 2 Pillow cover""}, {""key""=>""Model ID"", ""value""=>""goldbedi-38""}, {""key""=>""Color"", ""value""=>""Multicolor""}, {""key""=>""Size"", ""value""=>""King""}, {""key""=>""Fabric Care"", ""value""=>""Machine Wash, Do Not Bleach""}, {""key""=>""Flat Sheet Width"", ""value""=>""90 inch / 230 cm""}, {""key""=>""Fitted Sheet Width"", ""value""=>""228 cm""}, {""key""=>""Pillow Cover Width"", ""value""=>""16 inch / 43 cm""}, {""key""=>""Pillow Cover Length"", ""value""=>""28 inch / 72 cm""}, {""key""=>""Fitted Sheet Depth"", ""value""=>""280 cm""}, {""key""=>""Fitted Sheet Length"", ""value""=>""278 cm""}, {""key""=>""Flat Sheet Depth"", ""value""=>""282 cm""}, {""key""=>""Flat Sheet Length"", ""value""=>""110 inch / 280 cm""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""1""}, {""key""=>""Sales Package"", ""value""=>""1 Bedsheet,2 Pillow Cover""}]}",11.398209261466851,Home Furnishing,"['fashion', 'cotton', 'king', 'bedsheet']","['home', 'bed', 'linen', 'bedsheets', 'fashion', 'bedsheets', 'fashion', 'cotton', 'king']","['fashion', 'cotton', 'king', 'bedsheet', 'bedsheet', 'wedding', 'specifications', 'fashion', 'cotton', 'king', 'bedsheet', 'bedsheet', 'pillow', 'multicolor', 'brand', 'fashion', 'machine', 'type', 'material', 'cotton', 'model', 'gold', 'design', 'cotton', 'wedding', 'bedsheet', 'pillow', 'cover', 'model', 'd', 'color', 'multicolor', 'size', 'king', 'fabric', 'care', 'machine', 'wash', 'bleach', 'dimensions', 'sheet', 'width', 'sheet', 'width', 'pillow', 'cover', 'width', 'pillow', 'cover', 'length', 'sheet', 'depth', 'sheet', 'length', 'sheet', 'depth', 'sheet', 'length', 'box', 'number', 'contents', 'sales', 'package', 'sales', 'package', 'bedsheet', 'pillow', 'cover']",['fashion'],"['fashion', 'cotton', 'gold', 'design', 'cotton', 'wedding', 'bedsheet', 'pillow', 'multicolor', 'king', 'machine', 'bleach', 'bedsheet', 'pillow', 'cover']","['fashion', 'cotton', 'king', 'bedsheet']","['home', 'bed', 'linen', 'bedsheet', 'fashion', 'bedsheet', 'fashion', 'cotton', 'king']","['fashion', 'cotton', 'king', 'bedsheet', 'bedsheet', 'wed', 'specif', 'fashion', 'cotton', 'king', 'bedsheet', 'bedsheet', 'pillow', 'multicolor', 'brand', 'fashion', 'machin', 'type', 'materi', 'cotton', 'model', 'gold', 'design', 'cotton', 'wed', 'bedsheet', 'pillow', 'cover', 'model', 'd', 'color', 'multicolor', 'size', 'king', 'fabric', 'care', 'machin', 'wash', 'bleach', 'dimens', 'sheet', 'width', 'sheet', 'width', 'pillow', 'cover', 'width', 'pillow', 'cover', 'length', 'sheet', 'depth', 'sheet', 'length', 'sheet', 'depth', 'sheet', 'length', 'box', 'number', 'content', 'sale', 'packag', 'sale', 'packag', 'bedsheet', 'pillow', 'cover']",['fashion'],"['fashion', 'cotton', 'gold', 'design', 'cotton', 'wed', 'bedsheet', 'pillow', 'multicolor', 'king', 'machin', 'bleach', 'bedsheet', 'pillow', 'cover']","['fashion', 'cotton', 'king', 'bedsheet']","['home', 'bed', 'linen', 'bedsheets', 'fashion', 'bedsheets', 'fashion', 'cotton', 'king']","['fashion', 'cotton', 'king', 'bedsheet', 'bedsheet', 'wedding', 'specification', 'fashion', 'cotton', 'king', 'bedsheet', 'bedsheet', 'pillow', 'multicolor', 'brand', 'fashion', 'machine', 'type', 'material', 'cotton', 'model', 'gold', 'design', 'cotton', 'wedding', 'bedsheet', 'pillow', 'cover', 'model', 'd', 'color', 'multicolor', 'size', 'king', 'fabric', 'care', 'machine', 'wash', 'bleach', 'dimension', 'sheet', 'width', 'sheet', 'width', 'pillow', 'cover', 'width', 'pillow', 'cover', 'length', 'sheet', 'depth', 'sheet', 'length', 'sheet', 'depth', 'sheet', 'length', 'box', 'number', 'content', 'sale', 'package', 'sale', 'package', 'bedsheet', 'pillow', 'cover']",['fashion'],"['fashion', 'cotton', 'gold', 'design', 'cotton', 'wedding', 'bedsheet', 'pillow', 'multicolor', 'king', 'machine', 'bleach', 'bedsheet', 'pillow', 'cover']",4
